molecule_chembl_id,molecule_type,pref_name,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL222,Sodium-dependent noradrenaline transporter,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL228,Sodium-dependent serotonin transporter,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL1867,Alpha-2A adrenergic receptor,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL233,Mu-type opioid receptor,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL1951,Amine oxidase [flavin-containing] A,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL214,5-hydroxytryptamine receptor 1A,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL279,Vascular endothelial growth factor receptor 2,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,3000.0,CHEMBL241,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A",AC50,uM,3.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL234,D(3) dopamine receptor,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL211,Muscarinic acetylcholine receptor M2,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL204,Prothrombin,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL2069,Thromboxane A2 receptor,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,5189.2,CHEMBL256,Adenosine receptor A3,AC50,uM,5.1892
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL264,Histamine H3 receptor,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL1833,5-hydroxytryptamine receptor 2B,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,10000.0,CHEMBL5303741,Gamma-aminobutyric acid receptor subunit alpha-1/alpha-2/beta-2/gamma-2,AC50,uM,10.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL1871,Androgen receptor,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL208,Progesterone receptor,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL221,Prostaglandin G/H synthase 1,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL221,Prostaglandin G/H synthase 1,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL254,"3',5'-cyclic-AMP phosphodiesterase 4A",AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL229,Alpha-1A adrenergic receptor,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL216,Muscarinic acetylcholine receptor M1,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL216,Muscarinic acetylcholine receptor M1,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL2069,Thromboxane A2 receptor,AC50,uM,30.0
CHEMBL1200686,Small molecule,PIMECROLIMUS,AC50,nM,30000.0,CHEMBL229,Alpha-1A adrenergic receptor,AC50,uM,30.0
CHEMBL5647576,,,AUC,ng.hr.mL-1,49100.0,CHEMBL612558,ADMET,AUC,ng.hr/ml,49100.0
CHEMBL5647576,,,Tmax,hr,1.0,CHEMBL612558,ADMET,Tmax,hr,1.0
CHEMBL5647576,,,CLH,microM/min/mg,174.0,CHEMBL612558,ADMET,CLH,microM/min/mg,174.0
CHEMBL4078827,Small molecule,,IC50,nM,27.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,27.0
CHEMBL4078827,Small molecule,,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL4078827,Small molecule,,IC50,nM,10000.0,CHEMBL397,Jurkat,IC50,uM,10.0
CHEMBL4078827,Small molecule,,Activity,%,96.5,CHEMBL613107,PBMC,Activity,%,96.5
CHEMBL4078827,Small molecule,,Activity,,,CHEMBL613107,PBMC,Activity,,
CHEMBL4078827,Small molecule,,Activity,%,37.5,CHEMBL363,Aspergillus fumigatus,Activity,%,37.5
CHEMBL4078827,Small molecule,,Activity,,,CHEMBL363,Aspergillus fumigatus,Activity,,
CHEMBL4078827,Small molecule,,IC50,nM,100000.0,CHEMBL4296509,Vero 76,IC50,uM,100.0
CHEMBL4078827,Small molecule,,IC50,nM,100000.0,CHEMBL395,HepG2,IC50,uM,100.0
CHEMBL4078827,Small molecule,,CL,mL.min-1.kg-1,22.83,CHEMBL375,Mus musculus,CL,L/hr/kg,1.37
CHEMBL4078827,Small molecule,,Vdss,L.kg-1,1.17,CHEMBL375,Mus musculus,Vdss,L/Kg,1.17
CHEMBL4078827,Small molecule,,T1/2,hr,0.793,CHEMBL375,Mus musculus,beta t1/2,hr,0.793
CHEMBL4078827,Small molecule,,AUC,ng.hr.mL-1,2114.0,CHEMBL375,Mus musculus,AUClast,hr.ng/ml,2114.0
CHEMBL4078827,Small molecule,,Tmax,hr,0.5,CHEMBL375,Mus musculus,Tmax,hr,0.5
CHEMBL4078827,Small molecule,,Cmax,nM,1862.45,CHEMBL375,Mus musculus,Cmax,ng/ml,1643.0
CHEMBL4078827,Small molecule,,AUC,ng.hr.mL-1,2709.0,CHEMBL375,Mus musculus,AUClast,hr.ng/ml,2709.0
CHEMBL4078827,Small molecule,,permeability,%,100.0,CHEMBL613107,PBMC,permeability,%,100.0
CHEMBL4078827,Small molecule,,permeability,,,CHEMBL363,Aspergillus fumigatus,permeability,,
CHEMBL170655,Small molecule,,IC50,nM,5.5,CHEMBL375,Mus musculus,IC50,nM,5.5
CHEMBL170655,Small molecule,,EC50,nM,6.1,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,EC50,nM,6.1
CHEMBL3133261,Small molecule,,solubility,,,CHEMBL2362975,No relevant target,solubility,,
CHEMBL3133261,Small molecule,,t1/2,,,CHEMBL612558,ADMET,t1/2,,
CHEMBL3133261,Small molecule,,t1/2,,,CHEMBL2367379,Liver microsome,t1/2,,
CHEMBL3133261,Small molecule,,IC50,nM,0.249,CHEMBL612545,Unchecked,IC50,nM,0.249
CHEMBL267529,Small molecule,,IC50,nM,2.6,CHEMBL614766,Murine T-cell line,IC50,nM,2.6
CHEMBL414211,Small molecule,,IC50,nM,3.2,CHEMBL614766,Murine T-cell line,IC50,nM,3.2
CHEMBL417787,Small molecule,,IC50,nM,0.9,CHEMBL614766,Murine T-cell line,IC50,nM,0.9
CHEMBL366891,Small molecule,,IC50,nM,2.1,CHEMBL375,Mus musculus,IC50,nM,2.1
CHEMBL366891,Small molecule,,EC50,nM,7.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,EC50,nM,7.0
CHEMBL4470145,Unknown,,Activity,,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Activity,,
CHEMBL4470145,Unknown,,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL4470145,Unknown,,Activity,,,CHEMBL613979,HUVEC,Activity,,
CHEMBL292985,Small molecule,,IC50,nM,4.3,CHEMBL375,Mus musculus,IC50,nM,4.3
CHEMBL369581,Small molecule,,IC50,nM,12.5,CHEMBL614309,T-cell,IC50,nM,12.5
CHEMBL4070911,Small molecule,,IC50,nM,12.48,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,12.48
CHEMBL4070911,Small molecule,,IC50,nM,1111.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,1111.0
CHEMBL4070911,Small molecule,,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL4070911,Small molecule,,IC50,nM,10000.0,CHEMBL397,Jurkat,IC50,uM,10.0
CHEMBL4070911,Small molecule,,Activity,%,49.9,CHEMBL613107,PBMC,Activity,%,49.9
CHEMBL4070911,Small molecule,,Activity,,,CHEMBL613107,PBMC,Activity,,
CHEMBL4070911,Small molecule,,Activity,%,24.0,CHEMBL363,Aspergillus fumigatus,Activity,%,24.0
CHEMBL4070911,Small molecule,,Activity,,,CHEMBL363,Aspergillus fumigatus,Activity,,
CHEMBL4070911,Small molecule,,IC50,nM,100000.0,CHEMBL4296509,Vero 76,IC50,uM,100.0
CHEMBL4070911,Small molecule,,IC50,nM,100000.0,CHEMBL395,HepG2,IC50,uM,100.0
CHEMBL274802,Small molecule,,IC50,nM,0.9,CHEMBL614766,Murine T-cell line,IC50,nM,0.9
CHEMBL172542,Small molecule,,IC50,nM,1.21,CHEMBL372,Homo sapiens,IC50,nM,1.21
CHEMBL172542,Small molecule,,IC50,nM,0.17,CHEMBL372,Homo sapiens,IC50,nM,0.17
CHEMBL172542,Small molecule,,ED50,mg.kg-1,0.72,CHEMBL376,Rattus norvegicus,ED50,MPK,0.72
CHEMBL172542,Small molecule,,Solubility,ug.mL-1,464.0,CHEMBL2362975,No relevant target,Solubility,ug ml-1,464.0
CHEMBL172542,Small molecule,,Solubility,ug.mL-1,455.0,CHEMBL2362975,No relevant target,Solubility,ug ml-1,455.0
CHEMBL172542,Small molecule,,LogD6.5,,3.6,CHEMBL2362975,No relevant target,LogD6.5,,3.6
CHEMBL172542,Small molecule,,LogD7.4,,3.4,CHEMBL2362975,No relevant target,LogD7.4,,3.4
CHEMBL70822,Small molecule,,IC50,nM,0.7,CHEMBL614309,T-cell,IC50,nM,0.7
CHEMBL70822,Small molecule,,IC50,nM,1.6,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,1.6
CHEMBL352394,Small molecule,,IC50,nM,6.1,CHEMBL614309,T-cell,IC50,nM,6.1
CHEMBL51516,Small molecule,,IC50,nM,4.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,4.0
CHEMBL51516,Small molecule,,IC50,nM,140.0,CHEMBL372,Homo sapiens,IC50,nM,140.0
CHEMBL51516,Small molecule,,ED50,mpk/d,3.0,CHEMBL376,Rattus norvegicus,ED50,mpk/d,3.0
CHEMBL51516,Small molecule,,Selectivity,,0.03,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Selectivity,,0.03
CHEMBL4551783,Unknown,,Activity,,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Activity,,
CHEMBL4551783,Unknown,,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL4551783,Unknown,,Activity,,,CHEMBL613979,HUVEC,Activity,,
CHEMBL4580362,Unknown,,Activity,,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Activity,,
CHEMBL4580362,Unknown,,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL4580362,Unknown,,Activity,,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Activity,,
CHEMBL4580362,Unknown,,Activity,,,CHEMBL613979,HUVEC,Activity,,
CHEMBL4549149,Unknown,,Activity,,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Activity,,
CHEMBL4549149,Unknown,,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL4549149,Unknown,,Activity,,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Activity,,
CHEMBL4549149,Unknown,,Activity,,,CHEMBL613979,HUVEC,Activity,,
CHEMBL421507,Small molecule,,Kd,nM,320.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Kd,nM,320.0
CHEMBL421507,Small molecule,,Kd,nM,350.0,CHEMBL4445,Protein phosphatase 3 catalytic subunit alpha,Kd,nM,350.0
CHEMBL71458,Small molecule,,IC50,nM,0.77,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,0.77
CHEMBL71458,Small molecule,,IC50,nM,0.15,CHEMBL372,Homo sapiens,IC50,nM,0.15
CHEMBL71458,Small molecule,,ED50,mg kg-1 day-1,0.65,CHEMBL376,Rattus norvegicus,ED50,mg kg-1 day-1,0.65
CHEMBL71458,Small molecule,,IC50,nM,0.65,CHEMBL614309,T-cell,IC50,nM,0.65
CHEMBL3133264,Small molecule,,Solubility,nM,86500.0,CHEMBL2362975,No relevant target,solubility,uM,86.5
CHEMBL3133264,Small molecule,,T1/2,hr,0.06333,CHEMBL612558,ADMET,t1/2,min,3.8
CHEMBL3133264,Small molecule,,T1/2,hr,0.05167,CHEMBL2367379,Liver microsome,t1/2,min,3.1
CHEMBL3133264,Small molecule,,IC50,nM,0.072,CHEMBL612545,Unchecked,IC50,nM,0.072
CHEMBL4536192,Unknown,,IC50,ug.mL-1,0.02498,CHEMBL612545,Unchecked,IC50,ng/ml,24.98
CHEMBL4536192,Unknown,,IC50,ug.mL-1,0.355,CHEMBL365,Cryptococcus neoformans,IC50,ug ml-1,0.355
CHEMBL4536192,Unknown,,IC50,ug.mL-1,0.662,CHEMBL366,Candida albicans,IC50,ug ml-1,0.662
CHEMBL4536192,Unknown,,IC50,ug.mL-1,7.822,CHEMBL363,Aspergillus fumigatus,IC50,ug ml-1,7.822
CHEMBL4536192,Unknown,,FICI,,0.19,CHEMBL365,Cryptococcus neoformans,FICI,,0.19
CHEMBL4536192,Unknown,,IC50,ug.mL-1,0.031,CHEMBL365,Cryptococcus neoformans,IC50,ug ml-1,0.031
CHEMBL4536192,Unknown,,Activity,,,CHEMBL365,Cryptococcus neoformans,Activity,,
CHEMBL3133265,Small molecule,,Solubility,nM,13400.0,CHEMBL2362975,No relevant target,solubility,uM,13.4
CHEMBL3133265,Small molecule,,T1/2,hr,0.1267,CHEMBL612558,ADMET,t1/2,min,7.6
CHEMBL3133265,Small molecule,,T1/2,hr,0.03,CHEMBL2367379,Liver microsome,t1/2,min,1.8
CHEMBL3133265,Small molecule,,IC50,nM,0.461,CHEMBL612545,Unchecked,IC50,nM,0.461
CHEMBL305263,Small molecule,,IC50,nM,2.9,CHEMBL614309,T-cell,IC50,nM,2.9
CHEMBL4066107,Small molecule,,IC50,nM,22.52,CHEMBL612545,Unchecked,IC50,nM,22.52
CHEMBL4066107,Small molecule,,IC50,nM,13.39,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,13.39
CHEMBL4066107,Small molecule,,IC50,nM,988.6,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,988.6
CHEMBL4066107,Small molecule,,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL4066107,Small molecule,,IC50,nM,10000.0,CHEMBL397,Jurkat,IC50,uM,10.0
CHEMBL4066107,Small molecule,,Activity,%,36.2,CHEMBL613107,PBMC,Activity,%,36.2
CHEMBL4066107,Small molecule,,Activity,,,CHEMBL613107,PBMC,Activity,,
CHEMBL4066107,Small molecule,,Activity,%,35.7,CHEMBL363,Aspergillus fumigatus,Activity,%,35.7
CHEMBL4066107,Small molecule,,Activity,,,CHEMBL363,Aspergillus fumigatus,Activity,,
CHEMBL4066107,Small molecule,,IC50,nM,100000.0,CHEMBL4296509,Vero 76,IC50,uM,100.0
CHEMBL4066107,Small molecule,,IC50,nM,100000.0,CHEMBL395,HepG2,IC50,uM,100.0
CHEMBL4439199,Unknown,,Activity,,,CHEMBL613979,HUVEC,Activity,,
CHEMBL4439199,Unknown,,Activity,,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Activity,,
CHEMBL4439199,Unknown,,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL174029,Small molecule,,IC50,nM,6.6,CHEMBL375,Mus musculus,IC50,nM,6.6
CHEMBL174029,Small molecule,,EC50,nM,14.9,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,EC50,nM,14.9
CHEMBL308639,Small molecule,,IC50,nM,2.3,CHEMBL614309,T-cell,IC50,nM,2.3
CHEMBL8873,Small molecule,,IC50,nM,2.7,CHEMBL614766,Murine T-cell line,IC50,nM,2.7
CHEMBL8513,Small molecule,,IC50,nM,1.4,CHEMBL614766,Murine T-cell line,IC50,nM,1.4
CHEMBL407020,Small molecule,,IC50,nM,3.4,CHEMBL375,Mus musculus,IC50,nM,3.4
CHEMBL407020,Small molecule,,EC50,nM,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,EC50,nM,
CHEMBL4067946,Small molecule,,IC50,nM,10.99,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,10.99
CHEMBL4067946,Small molecule,,IC50,nM,1735.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,1735.0
CHEMBL4067946,Small molecule,,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL4067946,Small molecule,,IC50,nM,10000.0,CHEMBL397,Jurkat,IC50,uM,10.0
CHEMBL4067946,Small molecule,,Activity,%,79.8,CHEMBL613107,PBMC,Activity,%,79.8
CHEMBL4067946,Small molecule,,Activity,,,CHEMBL613107,PBMC,Activity,,
CHEMBL4067946,Small molecule,,Activity,%,68.0,CHEMBL363,Aspergillus fumigatus,Activity,%,68.0
CHEMBL4067946,Small molecule,,Activity,,,CHEMBL363,Aspergillus fumigatus,Activity,,
CHEMBL4067946,Small molecule,,IC50,nM,100000.0,CHEMBL4296509,Vero 76,IC50,uM,100.0
CHEMBL4067946,Small molecule,,IC50,nM,100000.0,CHEMBL395,HepG2,IC50,uM,100.0
CHEMBL52035,Small molecule,,IC50,nM,0.6,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,0.6
CHEMBL52035,Small molecule,,IC50,nM,0.13,CHEMBL372,Homo sapiens,IC50,nM,0.13
CHEMBL52035,Small molecule,,ED50,mpk/d,0.3,CHEMBL376,Rattus norvegicus,ED50,mpk/d,0.3
CHEMBL52035,Small molecule,,Selectivity,,4.6,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Selectivity,,4.6
CHEMBL262698,Small molecule,,IC50,nM,5.4,CHEMBL375,Mus musculus,IC50,nM,5.4
CHEMBL262698,Small molecule,,EC50,nM,12.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,EC50,nM,12.0
CHEMBL262698,Small molecule,,IC50,nM,5.4,CHEMBL614766,Murine T-cell line,IC50,nM,5.4
CHEMBL3133266,Small molecule,,solubility,,,CHEMBL2362975,No relevant target,solubility,,
CHEMBL3133266,Small molecule,,t1/2,,,CHEMBL612558,ADMET,t1/2,,
CHEMBL3133266,Small molecule,,t1/2,,,CHEMBL2367379,Liver microsome,t1/2,,
CHEMBL3133266,Small molecule,,IC50,nM,0.283,CHEMBL612545,Unchecked,IC50,nM,0.283
CHEMBL433910,Small molecule,,IC50,nM,9.1,CHEMBL375,Mus musculus,IC50,nM,9.1
CHEMBL433910,Small molecule,,EC50,nM,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,EC50,nM,
CHEMBL410429,Small molecule,,IC50,nM,14.2,CHEMBL614309,T-cell,IC50,nM,14.2
CHEMBL276729,Small molecule,,IC50,nM,0.8,CHEMBL614766,Murine T-cell line,IC50,nM,0.8
CHEMBL299146,Small molecule,,IC50,nM,9.4,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,9.4
CHEMBL299146,Small molecule,,IC50,nM,0.91,CHEMBL372,Homo sapiens,IC50,nM,0.91
CHEMBL299146,Small molecule,,ED50,mpk/d,3.0,CHEMBL376,Rattus norvegicus,ED50,mpk/d,3.0
CHEMBL299146,Small molecule,,Selectivity,,10.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Selectivity,,10.0
CHEMBL4447754,Unknown,,IC50,ug.mL-1,0.02555,CHEMBL612545,Unchecked,IC50,ng/ml,25.55
CHEMBL4447754,Unknown,,IC50,ug.mL-1,0.151,CHEMBL365,Cryptococcus neoformans,IC50,ug ml-1,0.151
CHEMBL4447754,Unknown,,IC50,ug.mL-1,0.817,CHEMBL366,Candida albicans,IC50,ug ml-1,0.817
CHEMBL4447754,Unknown,,IC50,ug.mL-1,14.07,CHEMBL363,Aspergillus fumigatus,IC50,ug ml-1,14.07
CHEMBL368142,Small molecule,,IC50,nM,3.6,CHEMBL375,Mus musculus,IC50,nM,3.6
CHEMBL368142,Small molecule,,EC50,nM,4.6,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,EC50,nM,4.6
CHEMBL433606,Small molecule,,IC50,nM,1.1,CHEMBL375,Mus musculus,IC50,nM,1.1
CHEMBL433606,Small molecule,,EC50,nM,10.3,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,EC50,nM,10.3
CHEMBL4084630,Small molecule,,IC50,nM,6.8,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,6.8
CHEMBL4084630,Small molecule,,IC50,nM,18.48,CHEMBL612545,Unchecked,IC50,nM,18.48
CHEMBL4084630,Small molecule,,IC50,nM,1314.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,1314.0
CHEMBL4084630,Small molecule,,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL4084630,Small molecule,,IC50,nM,10000.0,CHEMBL397,Jurkat,IC50,uM,10.0
CHEMBL4084630,Small molecule,,Activity,%,78.7,CHEMBL613107,PBMC,Activity,%,78.7
CHEMBL4084630,Small molecule,,Activity,,,CHEMBL613107,PBMC,Activity,,
CHEMBL4084630,Small molecule,,Activity,,,CHEMBL613107,PBMC,Activity,,
CHEMBL4084630,Small molecule,,Activity,%,83.0,CHEMBL363,Aspergillus fumigatus,Activity,%,83.0
CHEMBL4084630,Small molecule,,Activity,,,CHEMBL363,Aspergillus fumigatus,Activity,,
CHEMBL4084630,Small molecule,,Activity,,,CHEMBL363,Aspergillus fumigatus,Activity,,
CHEMBL4084630,Small molecule,,IC50,nM,100000.0,CHEMBL4296509,Vero 76,IC50,uM,100.0
CHEMBL4084630,Small molecule,,IC50,nM,100000.0,CHEMBL395,HepG2,IC50,uM,100.0
CHEMBL4084630,Small molecule,,CL,mL.min-1.kg-1,60.83,CHEMBL375,Mus musculus,CL,L/hr/kg,3.65
CHEMBL4084630,Small molecule,,Vdss,L.kg-1,2.58,CHEMBL375,Mus musculus,Vdss,L/Kg,2.58
CHEMBL4084630,Small molecule,,T1/2,hr,1.11,CHEMBL375,Mus musculus,beta t1/2,hr,1.11
CHEMBL4084630,Small molecule,,AUC,ng.hr.mL-1,787.0,CHEMBL375,Mus musculus,AUClast,hr.ng/ml,787.0
CHEMBL4084630,Small molecule,,Tmax,hr,0.25,CHEMBL375,Mus musculus,Tmax,hr,0.25
CHEMBL4084630,Small molecule,,Cmax,nM,227.72,CHEMBL375,Mus musculus,Cmax,ng/ml,184.0
CHEMBL4084630,Small molecule,,AUC,ng.hr.mL-1,208.0,CHEMBL375,Mus musculus,AUClast,hr.ng/ml,208.0
CHEMBL2052020,Small molecule,,IC50,nM,2500.0,CHEMBL612545,Unchecked,IC50,nM,2500.0
CHEMBL2052020,Small molecule,,T-cell,,,CHEMBL614309,T-cell,T-cell,nM,
CHEMBL2052020,Small molecule,,IC50,nM,0.7,CHEMBL612545,Unchecked,IC50,nM,0.7
CHEMBL2052020,Small molecule,,Ki,nM,0.7,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Ki,nM,0.7
CHEMBL2052020,Small molecule,,ED50,nM,5.0,CHEMBL613109,Gallus gallus,ED50,nM,5.0
CHEMBL68757,Small molecule,,IC50,nM,3.8,CHEMBL614309,T-cell,IC50,nM,3.8
CHEMBL304557,Small molecule,,IC50,nM,13.0,CHEMBL614309,T-cell,IC50,nM,13.0
CHEMBL269165,Small molecule,,IC50,nM,3.4,CHEMBL614766,Murine T-cell line,IC50,nM,3.4
CHEMBL406329,Small molecule,,IC50,nM,5.5,CHEMBL614309,T-cell,IC50,nM,5.5
CHEMBL293155,Small molecule,,IC50,nM,3.0,CHEMBL375,Mus musculus,IC50,nM,3.0
CHEMBL293155,Small molecule,,EC50,nM,5.3,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,EC50,nM,5.3
CHEMBL293155,Small molecule,,IC50,nM,3.0,CHEMBL614309,T-cell,IC50,nM,3.0
CHEMBL139966,Small molecule,,IC50,nM,529.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,529.0
CHEMBL139966,Small molecule,,IC50,nM,22.0,CHEMBL372,Homo sapiens,IC50,nM,22.0
CHEMBL139966,Small molecule,,ED50,mg kg-1 day-1,39.0,CHEMBL376,Rattus norvegicus,ED50,mg kg-1 day-1,39.0
CHEMBL435906,Small molecule,,IC50,nM,3.2,CHEMBL375,Mus musculus,IC50,nM,3.2
CHEMBL435906,Small molecule,,EC50,nM,5.7,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,EC50,nM,5.7
CHEMBL4077559,Small molecule,,IC50,nM,11.48,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,11.48
CHEMBL4077559,Small molecule,,IC50,nM,824.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,824.0
CHEMBL4077559,Small molecule,,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL4077559,Small molecule,,IC50,nM,10000.0,CHEMBL397,Jurkat,IC50,uM,10.0
CHEMBL4077559,Small molecule,,Activity,%,45.9,CHEMBL613107,PBMC,Activity,%,45.9
CHEMBL4077559,Small molecule,,Activity,,,CHEMBL613107,PBMC,Activity,,
CHEMBL4077559,Small molecule,,Activity,%,39.7,CHEMBL363,Aspergillus fumigatus,Activity,%,39.7
CHEMBL4077559,Small molecule,,Activity,,,CHEMBL363,Aspergillus fumigatus,Activity,,
CHEMBL4077559,Small molecule,,IC50,nM,100000.0,CHEMBL4296509,Vero 76,IC50,uM,100.0
CHEMBL4077559,Small molecule,,IC50,nM,100000.0,CHEMBL395,HepG2,IC50,uM,100.0
CHEMBL8423,Small molecule,,IC50,nM,1.1,CHEMBL614766,Murine T-cell line,IC50,nM,1.1
CHEMBL8189,Small molecule,,IC50,nM,2.6,CHEMBL614766,Murine T-cell line,IC50,nM,2.6
CHEMBL430326,Small molecule,,IC50,nM,3.4,CHEMBL614766,Murine T-cell line,IC50,nM,3.4
